# Name: Alvaro Carreiro
# Car: Abarth 500
# Map: M-608
timestamp,currentTime,lastTime,bestTime,completedLaps,position,iCurrentTime,iLastTime,iBestTime,distanceTraveled,split,packetId,status,session,sessionTimeLeft,isInPit,numberOfLaps,lastSectorTime,currentSectorIndex,carCoordinates,windSpeed,windDirection,gas,brake,fuel,gear,rpms,speedKmh,airTemp,roadTemp,clutch,velocity,accG,steerAngle,heading,pitch,roll,cgHeight,brakeTemp,carModel,track
2024-06-19 18:45:41.562119,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.473306655883789, ,2517,2,0,-11393.21875,0,0,0,0,"[2.4087300300598145, 0.6625851988792419, -2.5972983837127686]",0.0,0.0,0.3715500235557556,0.0,29.99955177307129,2,650,5.410720348358154,20.0,28.0,0.7470999956130981,"[1.296507477760315, -0.014764386229217052, -0.7661569714546204]","[-0.0011725653894245625, 0.0022315876558423042, 0.06956186890602112]",0.018846137449145317,-2.110863208770752,-0.01742180436849594,-0.015675777569413185,0.5272049903869629,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
2024-06-19 18:45:41.662807,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.6255019903182983, ,2551,2,0,-11494.3232421875,0,0,0,0,"[2.5449423789978027, 0.6610409617424011, -2.6777305603027344]",0.0,0.0,0.3803499937057495,0.0,29.99949836730957,2,687,5.727855682373047,20.0,28.0,0.7549499869346619,"[1.3729413747787476, -0.015550819225609303, -0.81007319688797]","[-0.001682807574979961, 0.0021807432640343904, 0.0727628692984581]",0.018846137449145317,-2.1102728843688965,-0.01731746643781662,-0.01560497097671032,0.5271915197372437,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
2024-06-19 18:45:41.763028,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.766287088394165, ,2584,2,0,-11580.462890625,0,0,0,0,"[2.6630406379699707, 0.659706711769104, -2.747356414794922]",0.0,0.0,0.38819998502731323,0.0,29.99944305419922,2,705,6.043417453765869,20.0,28.0,0.7588499784469604,"[1.4482969045639038, -0.016340767964720726, -0.8530481457710266]","[-0.0020362711511552334, -0.0006653186865150928, 0.10612373799085617]",0.018846137449145317,-2.1096630096435547,-0.017233306542038918,-0.015580820851027966,0.527184009552002,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
2024-06-19 18:45:41.863715,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.9398562908172607, ,2618,2,0,-11681.97265625,0,0,0,0,"[2.813754081726074, 0.6580010056495667, -2.836071491241455]",0.0,0.0,0.3999499976634979,0.0,29.99938201904297,2,743,6.3724870681762695,20.0,28.0,0.7716000080108643,"[1.5277512073516846, -0.017330827191472054, -0.8984028697013855]","[-0.00193248491268605, -0.0007219133549369872, 0.10828045010566711]",0.018846137449145317,-2.1090080738067627,-0.0171769168227911,-0.01559173408895731,0.5271726846694946,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
2024-06-19 18:45:41.964375,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.122807025909424, ,2651,2,0,-11784.2109375,0,0,0,0,"[2.9774460792541504, 0.6561402678489685, -2.9322774410247803]",0.0,0.0,0.40880000591278076,0.0,29.999317169189453,2,801,6.6977338790893555,20.0,28.0,0.7843499779701233,"[1.60701584815979, -0.01828037202358246, -0.943693220615387]","[-0.0015760648529976606, 0.0020746388472616673, 0.07907126843929291]",0.018846137449145317,-2.1083364486694336,-0.01712496392428875,-0.015597344376146793,0.5271551609039307,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
2024-06-19 18:45:42.064567,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.3153269290924072, ,2685,2,0,-11885.72265625,0,0,0,0,"[3.1398677825927734, 0.6542983651161194, -3.0275983810424805]",0.0,0.0,0.41269999742507935,0.0,29.999244689941406,2,844,7.036929607391357,20.0,28.0,0.8196499943733215,"[1.6889503002166748, -0.019136693328619003, -0.9903084635734558]","[-0.0017642375314608216, 0.002113556722179055, 0.07812878489494324]",0.018846137449145317,-2.107621669769287,-0.017083976417779922,-0.015584409236907959,0.5271434783935547,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
2024-06-19 18:45:42.164788,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.5174760818481445, ,2718,2,0,-11988.1064453125,0,0,0,0,"[3.3154854774475098, 0.6523098945617676, -3.130502223968506]",0.0,0.0,0.41464999318122864,0.0,29.99917221069336,2,859,7.37156343460083,20.0,28.0,0.8411999940872192,"[1.7690517902374268, -0.02002502791583538, -1.035589575767517]","[-0.0023439107462763786, -0.00073581887409091, 0.11165253818035126]",0.018846137449145317,-2.106903076171875,-0.017061224207282066,-0.015566376969218254,0.5271350741386414,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
2024-06-19 18:45:42.264982,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.7293646335601807, ,2752,2,0,-12090.0888671875,0,0,0,0,"[3.4996018409729004, 0.6502231359481812, -3.238199472427368]",0.0,0.0,0.41565001010894775,0.0,29.999094009399414,2,899,7.717611312866211,20.0,28.0,0.8627499938011169,"[1.8528395891189575, -0.020970337092876434, -1.0826923847198486]","[-0.002470717066898942, -0.0006700359517708421, 0.11187945306301117]",0.018846137449145317,-2.1061272621154785,-0.017042068764567375,-0.015551242046058178,0.5271255970001221,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
2024-06-19 18:45:42.365639,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.9509894847869873, ,2785,2,0,-12192.462890625,0,0,0,0,"[3.692204475402832, 0.6480427384376526, -3.350658655166626]",0.0,0.0,0.41760000586509705,0.0,29.999011993408203,2,968,8.046497344970703,20.0,28.0,0.9127500057220459,"[1.9334806203842163, -0.021932944655418396, -1.1278283596038818]","[-0.0022044365759938955, 0.002282234840095043, 0.07620435208082199]",0.018846137449145317,-2.105363607406616,-0.017057789489626884,-0.015545342117547989,0.5271199941635132,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
2024-06-19 18:45:42.466327,-:--:---,-:--:---,-:--:---,0,1,0,0,0,3.1828696727752686, ,2819,2,0,-12293.9013671875,0,0,0,0,"[3.8944180011749268, 0.6456993818283081, -3.4685275554656982]",0.0,0.0,0.4185999929904938,0.0,29.998924255371094,2,946,8.642923355102539,20.0,28.0,1.0,"[2.079286813735962, -0.024728357791900635, -1.2114745378494263]","[-0.0006932103424333036, 0.006102574523538351, 0.22084614634513855]",0.0165584534406662,-2.1044719219207764,-0.016490595415234566,-0.015535157173871994,0.5270528197288513,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3
